"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.249644983E1,1.858486794E-3,-1.203246117E0,2.021545768E-1,1.220111120E0
1.250644853E1,2.704728767E-2,-1.052445412E0,1.322360039E-1,1.061065154E0
1.251644730E1,5.813172460E-2,-8.684816360E-1,6.234925985E-2,8.726551895E-1
1.252644606E1,9.466785192E-2,-6.729202271E-1,-9.458780289E-3,6.796124651E-1
1.253644476E1,1.075774580E-1,-4.394416809E-1,-1.046938300E-1,4.643734472E-1
1.254644353E1,1.611038148E-1,-1.990365982E-1,-1.617984772E-1,3.029005675E-1
1.255644229E1,1.830930710E-1,4.978179932E-4,-2.566092014E-1,3.152326168E-1
1.256644106E1,2.284946591E-1,2.094917297E-1,-2.949609756E-1,4.279001884E-1
1.257643983E1,2.611430287E-1,3.921709061E-1,-3.649088144E-1,5.959464270E-1
1.258643859E1,2.642429769E-1,5.700950623E-1,-3.941534162E-1,7.417476972E-1
1.259643736E1,2.928113639E-1,7.720708847E-1,-4.138035774E-1,9.236153672E-1
1.260643612E1,3.134884536E-1,9.717206955E-1,-4.410971999E-1,1.112242267E0
1.261643482E1,3.694679737E-1,1.216875076E0,-4.982185364E-1,1.365837928E0
1.262643359E1,3.820512295E-1,1.378220558E0,-5.352192521E-1,1.527060803E0
1.263643236E1,3.939573765E-1,1.515599251E0,-5.906668901E-1,1.673657934E0
1.264643106E1,4.210338295E-1,1.626710892E0,-6.259178519E-1,1.793106513E0
1.265642982E1,4.443821013E-1,1.747492313E0,-6.648156047E-1,1.921766017E0
1.266642859E1,4.733131230E-1,1.839674473E0,-7.070457339E-1,2.026904326E0
1.267642729E1,4.671986401E-1,1.956040859E0,-7.402574420E-1,2.142977250E0
1.268642605E1,4.980785847E-1,2.043870449E0,-7.549465299E-1,2.235046521E0
1.269642479E1,4.988144040E-1,2.057761669E0,-7.580055594E-1,2.248948938E0
1.270642352E1,5.005854964E-1,2.045614719E0,-7.828931808E-1,2.246785960E0
1.271642225E1,5.274682045E-1,2.028945923E0,-7.677109838E-1,2.232537664E0
1.272642099E1,5.269111395E-1,1.990950584E0,-7.630506754E-1,2.196307335E0
1.273641972E1,5.303208232E-1,1.950724602E0,-7.860534787E-1,2.168973656E0
1.274641845E1,5.443845987E-1,1.908329964E0,-8.100659847E-1,2.143428268E0
1.275641712E1,5.668725371E-1,1.873295784E0,-8.188130856E-1,2.121564620E0
1.276641585E1,5.687312484E-1,1.735572815E0,-8.429760337E-1,2.011535936E0
1.277641458E1,5.711879730E-1,1.571872711E0,-8.579751253E-1,1.879670406E0
1.278641325E1,5.501974821E-1,1.446907997E0,-8.586518168E-1,1.770181619E0
1.279641198E1,5.799362659E-1,1.269836426E0,-8.513248563E-1,1.635103860E0
1.280641075E1,5.645915866E-1,1.119682312E0,-8.357613683E-1,1.506966889E0
1.281640952E1,5.711333156E-1,9.844665527E-1,-8.119395971E-1,1.398074950E0
1.282640828E1,5.350022912E-1,7.828435898E-1,-7.652089000E-1,1.218448275E0
1.283640705E1,5.232188702E-1,5.554218292E-1,-7.222952843E-1,1.050695899E0
1.284640581E1,4.952735305E-1,3.188552856E-1,-6.694571376E-1,8.917047842E-1
1.285640458E1,4.842760861E-1,9.716033936E-2,-6.276071668E-1,7.986577583E-1
1.286640328E1,4.600362778E-1,-8.841228485E-2,-5.721830130E-1,7.394886810E-1
1.287640204E1,4.465286434E-1,-2.738008499E-1,-5.368604064E-1,7.500492189E-1
1.288640081E1,4.390137196E-1,-4.447250366E-1,-5.050393343E-1,8.034787697E-1
1.289639951E1,4.162806571E-1,-6.346492767E-1,-4.645515680E-1,8.898749627E-1
1.290639828E1,3.783749640E-1,-8.867874146E-1,-4.158040881E-1,1.049977415E0
1.291639704E1,3.732655346E-1,-1.079034805E0,-3.756799698E-1,1.201989480E0
1.292639574E1,3.651234806E-1,-1.235376358E0,-3.107213378E-1,1.325148162E0
1.293639451E1,3.157387078E-1,-1.403757095E0,-2.527114153E-1,1.460851797E0
1.294639328E1,2.897861004E-1,-1.490872383E0,-2.019822001E-1,1.532146617E0
1.295639204E1,2.678712010E-1,-1.487242699E0,-1.740106940E-1,1.521159277E0
1.296639081E1,2.386299670E-1,-1.713734627E0,-1.449282169E-1,1.736327970E0
1.297638957E1,2.069342583E-1,-1.837538719E0,-1.078263521E-1,1.852295023E0
1.298638834E1,1.824067831E-1,-1.887391090E0,-8.902394772E-2,1.898273591E0
1.299638710E1,1.771498173E-1,-1.942259789E0,-9.064328671E-2,1.952427041E0
1.300638580E1,1.502923369E-1,-1.946988106E0,-8.310371637E-2,1.954547697E0
1.301638457E1,1.213059798E-1,-1.896713257E0,-9.206700325E-2,1.902817031E0
1.302638337E1,1.257570386E-1,-1.870428085E0,-4.765772820E-2,1.875256600E0
1.303638220E1,8.929003030E-2,-1.865714073E0,-3.810286522E-2,1.868238085E0
1.304638110E1,8.116145432E-2,-1.826463699E0,5.882918835E-3,1.828275536E0
1.305638007E1,4.088518769E-2,-1.727705956E0,3.635978699E-2,1.728572099E0
1.306637904E1,3.839556128E-2,-1.617339134E0,7.455343008E-2,1.619511750E0
1.307637804E1,1.424772665E-3,-1.512103081E0,9.358382225E-2,1.514996927E0
1.308637707E1,-2.414170280E-2,-1.325779915E0,1.078841090E-1,1.330381218E0
1.309637610E1,-5.259674042E-2,-1.187603951E0,1.273774505E-1,1.195572907E0
1.310637514E1,-9.417773038E-2,-1.089948654E0,1.644647717E-1,1.106302931E0
1.311637417E1,-1.213629693E-1,-9.182081223E-1,1.903351545E-1,9.455488338E-1
1.312637327E1,-1.553908288E-1,-7.394170761E-1,2.170988917E-1,7.861398418E-1
1.313637237E1,-1.865325570E-1,-5.272779465E-1,2.634533048E-1,6.182427286E-1
1.314637140E1,-2.073247433E-1,-3.104991913E-1,3.028152883E-1,4.807186243E-1
1.315637050E1,-2.105880380E-1,-5.560588837E-2,3.130947351E-1,3.814022152E-1
1.316636960E1,-2.365420610E-1,1.535539627E-1,3.404712379E-1,4.420991177E-1
1.317636863E1,-2.238600403E-1,3.217878342E-1,3.560047746E-1,5.295282121E-1
1.318636773E1,-2.354700565E-1,5.448169708E-1,3.620363474E-1,6.952280173E-1
1.319636683E1,-2.554228604E-1,7.389001846E-1,3.325924575E-1,8.496070052E-1
1.320636593E1,-3.201387525E-1,9.016342163E-1,3.806701303E-1,1.029729493E0
1.321636503E1,-3.720830381E-1,1.095272064E0,3.703454137E-1,1.214587340E0
1.322636413E1,-4.057762027E-1,1.255199432E0,3.881526887E-1,1.375079071E0
1.323636323E1,-4.511423111E-1,1.357529640E0,4.557859004E-1,1.501384993E0
1.324636233E1,-4.879309535E-1,1.450193405E0,4.175311029E-1,1.586023250E0
1.325636137E1,-5.200331211E-1,1.597894669E0,4.909232259E-1,1.750630581E0
1.326636047E1,-5.216025710E-1,1.704985619E0,4.570688903E-1,1.840640424E0
1.327635957E1,-5.181064606E-1,1.843222141E0,4.789776206E-1,1.973656943E0
1.328635860E1,-4.983003139E-1,1.955123425E0,4.489313662E-1,2.066966420E0
1.329635770E1,-5.182771087E-1,2.023931026E0,4.389625192E-1,2.134852701E0
1.330635680E1,-5.545979142E-1,1.975379944E0,4.567384124E-1,2.101978769E0
1.331635590E1,-5.621125698E-1,1.945933342E0,4.742407799E-1,2.080271961E0
1.332635497E1,-6.430925727E-1,1.916503906E0,5.064834356E-1,2.084005938E0
1.333635393E1,-6.340454817E-1,1.894307613E0,5.514373183E-1,2.072317090E0
1.334635290E1,-6.702600718E-1,1.826769352E0,5.870258808E-1,2.032469979E0
1.335635180E1,-6.650539637E-1,1.809658527E0,6.126304865E-1,2.022987116E0
1.336635063E1,-6.381534338E-1,1.718618393E0,6.341255307E-1,1.939846431E0
1.337634950E1,-6.205534935E-1,1.575044632E0,6.412477493E-1,1.810262662E0
1.338634833E1,-6.201344728E-1,1.462702751E0,6.790487766E-1,1.727765419E0
1.339634710E1,-6.089716554E-1,1.314501762E0,6.970988512E-1,1.607702761E0
1.340634590E1,-6.136083603E-1,1.161588669E0,6.900510788E-1,1.483904966E0
1.341634463E1,-6.173036695E-1,1.027851105E0,6.869194508E-1,1.381810423E0
1.342634330E1,-6.151253581E-1,8.463029861E-1,6.618639231E-1,1.238011229E0
1.343634203E1,-6.090624332E-1,6.360769272E-1,6.824415922E-1,1.114126309E0
1.344634076E1,-6.059872508E-1,4.115810394E-1,7.036006451E-1,1.015713231E0
1.345633949E1,-5.747205615E-1,2.135000229E-1,7.063679099E-1,9.353296786E-1
1.346633826E1,-5.488747358E-1,7.773399353E-2,7.146707177E-1,9.044668508E-1
1.347633703E1,-5.381792188E-1,-1.418218613E-1,7.051925659E-1,8.983578724E-1
1.348633579E1,-5.100669265E-1,-2.967691422E-1,6.860738993E-1,9.049517051E-1
1.349633456E1,-5.147697330E-1,-5.020570755E-1,6.688715816E-1,9.820582354E-1
1.350633326E1,-4.997382462E-1,-7.050523758E-1,6.398671269E-1,1.075298613E0
1.351633202E1,-4.908275008E-1,-9.224615097E-1,6.017872095E-1,1.205817033E0
1.352633079E1,-4.638878107E-1,-1.077714920E0,5.768485069E-1,1.307446194E0
1.353632949E1,-4.425498545E-1,-1.206668854E0,5.371345878E-1,1.392987316E0
1.354632826E1,-4.055632055E-1,-1.330905914E0,4.790437222E-1,1.471487327E0
1.355632702E1,-3.818865716E-1,-1.426441193E0,4.942803383E-1,1.557204188E0
1.356632579E1,-3.647360504E-1,-1.534009933E0,5.137603283E-1,1.658363210E0
1.357632455E1,-3.352581859E-1,-1.687084198E0,5.115551949E-1,1.794530540E0
1.358632332E1,-3.246369660E-1,-1.770803452E0,5.169429779E-1,1.873062750E0
1.359632209E1,-2.799791992E-1,-1.789996147E0,5.122519732E-1,1.882784279E0
1.360632085E1,-2.681071162E-1,-1.821302414E0,4.777914882E-1,1.901922347E0
1.361631955E1,-2.362794578E-1,-1.814468384E0,4.729081392E-1,1.889911534E0
1.362631832E1,-1.918295622E-1,-1.793441772E0,4.067829847E-1,1.848973869E0
1.363631708E1,-1.706978530E-1,-1.787000656E0,3.918492198E-1,1.837404396E0
1.364631578E1,-1.325855702E-1,-1.766405106E0,3.658721745E-1,1.808764324E0
1.365631455E1,-9.681026638E-2,-1.707741737E0,3.219995499E-1,1.740528017E0
1.366631332E1,-8.994513750E-2,-1.591845512E0,2.937756777E-1,1.621223739E0
1.367631202E1,-4.502937198E-2,-1.500118256E0,2.645884156E-1,1.523938796E0
1.368631078E1,-1.705064997E-2,-1.356070518E0,2.404211760E-1,1.377323607E0
1.369630955E1,6.045125425E-3,-1.226683617E0,1.928436160E-1,1.241764027E0
1.370630831E1,3.173566610E-2,-1.114426613E0,1.333960891E-1,1.122830506E0
1.371630708E1,6.013320386E-2,-9.810428619E-1,6.444734335E-2,9.849947001E-1
1.372630585E1,8.887472749E-2,-8.120985031E-1,-1.555049419E-2,8.170951681E-1
1.373630461E1,1.156743988E-1,-5.956153870E-1,-1.034922004E-1,6.155070197E-1
1.374630338E1,1.667394638E-1,-4.200906754E-1,-1.505733132E-1,4.763932692E-1
1.375630208E1,1.725410074E-1,-1.897125244E-1,-2.329295278E-1,3.464352841E-1
1.376630081E1,2.096779495E-1,-7.340431213E-3,-2.992802858E-1,3.654961203E-1
1.377629954E1,2.564656436E-1,1.462507248E-1,-3.347150683E-1,4.463161187E-1
1.378629821E1,3.006834090E-1,3.214874268E-1,-3.790290952E-1,5.808853011E-1
1.379629694E1,3.204309046E-1,5.207204819E-1,-4.114386439E-1,7.369583045E-1
1.380629568E1,3.563800752E-1,7.079935074E-1,-4.444722533E-1,9.087448203E-1
1.381629441E1,3.820115924E-1,8.904247284E-1,-4.933374524E-1,1.087276826E0
1.382629314E1,4.213193059E-1,1.080023766E0,-5.459463000E-1,1.281412757E0
1.383629188E1,4.621839523E-1,1.238446236E0,-5.858368874E-1,1.445879643E0
1.384629061E1,4.852733612E-1,1.339434624E0,-6.270830035E-1,1.556537324E0
1.385628934E1,5.094684958E-1,1.335130692E0,-6.527493596E-1,1.571055008E0
1.386628804E1,5.274274945E-1,1.591967583E0,-7.102654576E-1,1.821268120E0
1.387628681E1,5.485216975E-1,1.588027954E0,-7.325006127E-1,1.832830048E0
1.388628557E1,5.743315220E-1,1.783206940E0,-7.592750192E-1,2.021430741E0
1.389628427E1,5.935211182E-1,1.846945286E0,-7.700282931E-1,2.087203339E0
1.390628304E1,6.156244874E-1,1.863082886E0,-7.717836499E-1,2.108487930E0
1.391628180E1,6.211652160E-1,1.836358070E0,-7.748131156E-1,2.087676352E0
1.392628051E1,6.294448972E-1,1.843327045E0,-8.034710288E-1,2.107040856E0
1.393627927E1,6.356916428E-1,1.843319893E0,-8.170170188E-1,2.114107117E0
1.394627804E1,6.424872875E-1,1.783631325E0,-8.346478343E-1,2.071416816E0
1.395627680E1,6.426259279E-1,1.760065079E0,-8.538317084E-1,2.059083716E0
1.396627557E1,6.392369270E-1,1.652950287E0,-8.716548085E-1,1.975006482E0
1.397627434E1,6.277503967E-1,1.527028084E0,-8.874638677E-1,1.874427231E0
1.398627310E1,6.296997666E-1,1.387154579E0,-8.935621381E-1,1.766118036E0
1.399627187E1,6.519978642E-1,1.298352242E0,-8.851839304E-1,1.701284911E0
1.400627057E1,6.587624550E-1,1.183815956E0,-8.874229193E-1,1.619539326E0
1.401626933E1,6.591500640E-1,1.026777267E0,-8.766704798E-1,1.502431860E0
1.402626810E1,6.598829627E-1,9.039106369E-1,-8.383843899E-1,1.398352012E0
1.403626680E1,6.653587818E-1,7.337951660E-1,-8.157839179E-1,1.283222917E0
1.404626556E1,6.440406442E-1,5.139684677E-1,-7.757977843E-1,1.131730595E0
1.405626433E1,6.222289205E-1,3.162002563E-1,-7.450863123E-1,1.020933418E0
1.406626310E1,6.188927889E-1,1.810979843E-1,-7.169335485E-1,9.642709562E-1
1.407626186E1,5.766428113E-1,3.361701965E-3,-6.790764928E-1,8.908833346E-1
1.408626063E1,5.506601334E-1,-1.956005096E-1,-5.958756804E-1,8.345980879E-1
1.409625940E1,4.949051440E-1,-3.964271545E-1,-5.355739594E-1,8.300150940E-1
1.410625816E1,4.733627141E-1,-6.114721298E-1,-4.877790809E-1,9.142750441E-1
1.411625689E1,4.316770732E-1,-8.432455063E-1,-4.122983217E-1,1.033149547E0
1.412625569E1,4.063670933E-1,-9.697380066E-1,-3.528582454E-1,1.109069410E0
1.413625459E1,3.571800590E-1,-1.091657639E0,-2.957792282E-1,1.186077294E0
1.414625349E1,3.489543796E-1,-1.223410606E0,-2.656142116E-1,1.299635941E0
1.415625246E1,3.290446103E-1,-1.326755524E0,-2.008233666E-1,1.381622452E0
1.416625143E1,2.875881493E-1,-1.406548500E0,-1.593449712E-1,1.444464069E0
1.417625036E1,2.723888755E-1,-1.534573555E0,-1.748952866E-1,1.568343093E0
1.418624936E1,2.280117571E-1,-1.648558617E0,-1.323620677E-1,1.669507290E0
1.419624842E1,2.021633983E-1,-1.686161041E0,-1.268181205E-1,1.702965629E0
1.420624749E1,1.709013581E-1,-1.716743469E0,-1.240209937E-1,1.729681075E0
1.421624656E1,1.298909187E-1,-1.749823570E0,-4.410958290E-2,1.755192250E0
1.422624562E1,8.913038671E-2,-1.739892006E0,-5.678063631E-2,1.743098522E0
1.423624469E1,6.587240100E-2,-1.746794701E0,-3.027838469E-2,1.748298510E0
1.424624376E1,5.537928641E-2,-1.722667694E0,-2.203267813E-2,1.723698433E0
1.425624276E1,6.465996057E-2,-1.686631203E0,-1.271069050E-2,1.687918033E0
1.426624182E1,2.743906528E-2,-1.554409027E0,3.287440538E-2,1.554998731E0
1.427624089E1,1.357106492E-2,-1.453672409E0,3.312087059E-2,1.454113008E0
1.428623989E1,-6.208719686E-3,-1.353259087E0,8.416342735E-2,1.355887970E0
1.429623895E1,-4.886975884E-2,-1.226778984E0,8.790034056E-2,1.230894552E0
1.430623802E1,-7.707345486E-2,-1.116947174E0,1.302491426E-1,1.127154003E0
1.431623709E1,-1.249013022E-1,-1.031193733E0,1.885522604E-1,1.055704886E0
1.432623615E1,-1.656562090E-1,-8.809719086E-1,2.075001001E-1,9.201140010E-1
1.433623522E1,-2.013940364E-1,-6.782417297E-1,2.799540758E-1,7.608848050E-1
1.434623428E1,-2.294612378E-1,-5.044984818E-1,3.141464293E-1,6.370707628E-1
1.435623335E1,-2.302196473E-1,-2.999000549E-1,3.403450847E-1,5.087002119E-1
1.436623235E1,-2.422298789E-1,-1.099567413E-1,3.768975735E-1,4.613215582E-1
1.437623142E1,-2.495810539E-1,7.011222839E-2,3.727178872E-1,4.540099673E-1
1.438623048E1,-2.698648274E-1,2.259263992E-1,3.736694455E-1,5.133211640E-1
1.439622948E1,-3.326820135E-1,4.005737305E-1,3.916622400E-1,6.515642301E-1
1.440622855E1,-3.860029876E-1,6.060028076E-1,4.127275050E-1,8.286022584E-1
1.441622758E1,-4.472058713E-1,7.321710587E-1,4.691503644E-1,9.778392582E-1
1.442622655E1,-5.102255344E-1,8.773097992E-1,4.937386513E-1,1.128618818E0
1.443622548E1,-5.330323577E-1,1.022337914E0,5.200943351E-1,1.264830590E0
1.444622435E1,-5.671186447E-1,1.131423950E0,5.571935177E-1,1.382826210E0
1.445622321E1,-6.025827527E-1,1.240510941E0,5.685533881E-1,1.491719251E0
1.446622204E1,-5.866737962E-1,1.407124519E0,5.705913901E-1,1.627808370E0
1.447622084E1,-5.918928981E-1,1.566603661E0,5.345130563E-1,1.757921625E0
1.448621964E1,-5.950298309E-1,1.656672478E0,5.271683931E-1,1.837533867E0
1.449621838E1,-6.140739322E-1,1.727572441E0,5.204932094E-1,1.905913564E0
1.450621704E1,-6.565607190E-1,1.724217415E0,5.271604061E-1,1.918826664E0
1.451621578E1,-6.957790852E-1,1.708907127E0,5.695883632E-1,1.931036770E0
1.452621451E1,-7.234770656E-1,1.700884819E0,5.839089751E-1,1.938395709E0
1.453621318E1,-7.410287261E-1,1.716964722E0,6.229360104E-1,1.971076026E0
1.454621191E1,-7.382013798E-1,1.735652924E0,6.644961834E-1,1.999746865E0
1.455621064E1,-7.076587677E-1,1.699503899E0,6.840190887E-1,1.963918671E0
1.456620937E1,-6.907092333E-1,1.670766830E0,7.140136361E-1,1.943799506E0
1.457620811E1,-6.883860826E-1,1.591870308E0,7.272582054E-1,1.880646424E0
1.458620687E1,-6.896685958E-1,1.453211784E0,7.420979738E-1,1.771489956E0
1.459620564E1,-6.612150669E-1,1.352943420E0,7.393120527E-1,1.677570736E0
1.460620441E1,-6.656405330E-1,1.283844948E0,7.501524687E-1,1.629129797E0
1.461620310E1,-6.839516759E-1,1.135809898E0,7.469555736E-1,1.521774178E0
1.462620187E1,-6.967062354E-1,9.662809372E-1,7.409685850E-1,1.402901590E0
1.463620064E1,-6.959524751E-1,8.088340759E-1,7.522780895E-1,1.305559165E0
1.464619934E1,-6.785553694E-1,6.036205292E-1,7.690460682E-1,1.190053355E0
1.465619810E1,-6.515886188E-1,4.272899628E-1,7.721583843E-1,1.096983596E0
1.466619687E1,-6.391217113E-1,2.606515884E-1,7.876803279E-1,1.047308986E0
1.467619557E1,-6.008153558E-1,1.419582367E-1,7.816879749E-1,9.960759624E-1
1.468619437E1,-5.972253084E-1,-2.220344543E-2,7.631735206E-1,9.693321848E-1
1.469619314E1,-5.783653855E-1,-1.983795166E-1,7.341342568E-1,9.554130305E-1
1.470619190E1,-5.705115199E-1,-3.937520981E-1,6.995550990E-1,9.848357455E-1
1.471619067E1,-5.544069409E-1,-5.820293427E-1,6.693070531E-1,1.045990986E0
1.472618943E1,-5.412841439E-1,-7.751636505E-1,6.316928267E-1,1.137058942E0
1.473618820E1,-5.121105313E-1,-8.797788620E-1,5.817319751E-1,1.172467540E0
1.474618697E1,-4.833323956E-1,-1.008390427E0,5.613897443E-1,1.251247339E0
1.475618566E1,-4.383201897E-1,-1.144222260E0,5.471735001E-1,1.341926975E0
1.476618443E1,-3.940679431E-1,-1.246603966E0,5.345131159E-1,1.412450092E0
1.477618320E1,-3.725730181E-1,-1.370622635E0,5.468152761E-1,1.521980291E0
1.478618190E1,-3.382559419E-1,-1.466066360E0,5.379458070E-1,1.597858988E0
1.479618066E1,-2.747934461E-1,-1.540099144E0,5.141454935E-1,1.646742967E0
1.480617943E1,-2.638194263E-1,-1.540143013E0,4.847544730E-1,1.636040369E0
1.481617820E1,-2.313998044E-1,-1.561944008E0,4.638215005E-1,1.645705119E0
1.482617696E1,-1.945622116E-1,-1.617534637E0,4.076355696E-1,1.679416421E0
1.483617573E1,-1.605584472E-1,-1.635064125E0,3.913259804E-1,1.688890088E0
1.484617449E1,-1.293204278E-1,-1.640841484E0,3.384181559E-1,1.680360496E0
1.485617326E1,-1.174350530E-1,-1.639684677E0,3.185543418E-1,1.674465198E0
1.486617196E1,-8.407748491E-2,-1.583674431E0,3.029099703E-1,1.614573683E0
1.487617073E1,-4.328925163E-2,-1.441740036E0,2.817563415E-1,1.469651294E0
1.488616946E1,1.022182405E-4,-1.350356102E0,2.306926847E-1,1.369919971E0
1.489616812E1,3.820712864E-2,-1.276084900E0,2.063488960E-1,1.293225550E0
1.490616686E1,4.480944946E-2,-1.185439110E0,1.534758210E-1,1.196172478E0
1.491616559E1,9.418752789E-2,-1.088042259E0,9.571009874E-2,1.096297255E0
1.492616432E1,1.048915833E-1,-9.599981308E-1,2.080976963E-2,9.659356614E-1
1.493616306E1,1.324748099E-1,-7.963829041E-1,-5.242526531E-2,8.090263986E-1
1.494616179E1,1.627699882E-1,-8.006668091E-1,-9.677380323E-2,8.227554784E-1
1.495616052E1,1.793147326E-1,-4.747629166E-1,-1.857179403E-1,5.404116520E-1
1.496615926E1,2.323747873E-1,-3.286209106E-1,-2.542131543E-1,4.760399905E-1
1.497615799E1,2.672363222E-1,-1.777696609E-1,-3.134040236E-1,4.485971314E-1
1.498615669E1,3.194698095E-1,-6.942749023E-4,-3.443205953E-1,4.697000251E-1
1.499615545E1,3.574723303E-1,1.667528152E-1,-3.852999210E-1,5.514063814E-1
1.500615415E1,4.217695296E-1,3.916015625E-1,-4.533241391E-1,7.326282106E-1
1.501615292E1,4.372848570E-1,5.732736588E-1,-4.988267422E-1,8.767490249E-1
1.502615169E1,4.588221610E-1,7.093858719E-1,-5.194258094E-1,9.917405215E-1
1.503615039E1,5.091106892E-1,8.527145386E-1,-5.963498950E-1,1.158425214E0
1.504614915E1,5.171476007E-1,9.937133789E-1,-6.432253122E-1,1.291761093E0
1.505614792E1,5.593976378E-1,1.120491982E0,-6.691522002E-1,1.419926993E0
1.506614668E1,5.736240149E-1,1.213950157E0,-7.027289271E-1,1.515436386E0
1.507614545E1,6.051829457E-1,1.381882668E0,-7.413495779E-1,1.680906095E0
1.508614422E1,6.301439404E-1,1.485501289E0,-7.584248781E-1,1.782976097E0
1.509614298E1,6.531987786E-1,1.531934738E0,-7.902878523E-1,1.843379390E0
1.510614175E1,6.715653539E-1,1.576299667E0,-8.108541369E-1,1.895575136E0
1.511614045E1,6.659294367E-1,1.613772392E0,-8.181607723E-1,1.927980912E0
1.512613921E1,6.795816422E-1,1.591558456E0,-8.127986789E-1,1.911944356E0
1.513613798E1,6.855769753E-1,1.605562210E0,-8.544288278E-1,1.943680638E0
1.514613668E1,6.690369248E-1,1.631639481E0,-8.763688207E-1,1.969233382E0
1.515613545E1,6.806558967E-1,1.626746178E0,-8.901910186E-1,1.975357088E0
1.516613421E1,7.183240056E-1,1.545443535E0,-9.600542188E-1,1.956039161E0
1.517613298E1,7.099181414E-1,1.500389099E0,-9.199608564E-1,1.897756358E0
1.518613174E1,7.268915176E-1,1.436670303E0,-9.753378630E-1,1.882465613E0
1.519613051E1,7.425299287E-1,1.359185219E0,-9.554037452E-1,1.819761377E0
1.520612928E1,7.582788467E-1,1.284800529E0,-9.629918933E-1,1.775683698E0
1.521612808E1,7.714456320E-1,1.201601028E0,-9.835500717E-1,1.733881235E0
1.522612684E1,7.405315042E-1,1.088091850E0,-9.213043451E-1,1.606590327E0
1.523612568E1,7.610105276E-1,9.109077454E-1,-8.995344043E-1,1.489312623E0
1.524612458E1,7.159268856E-1,7.273950577E-1,-8.650365472E-1,1.337887553E0
1.525612341E1,6.695690155E-1,5.827960968E-1,-8.301078081E-1,1.215340664E0
1.526612231E1,6.441196799E-1,3.669176102E-1,-7.778667212E-1,1.074520977E0
1.527612121E1,6.259674430E-1,2.663974762E-1,-7.181314826E-1,9.891995154E-1
1.528612004E1,5.799816251E-1,1.159477234E-1,-6.916059852E-1,9.100227463E-1
1.529611891E1,5.450865626E-1,-9.647655487E-2,-6.408313513E-1,8.468127935E-1
1.530611777E1,5.121464729E-1,-2.656383514E-1,-5.828973055E-1,8.201384104E-1
1.531611664E1,5.077462792E-1,-4.371156693E-1,-5.111505389E-1,8.427047323E-1
1.532611550E1,4.767047763E-1,-5.798616409E-1,-4.571955800E-1,8.789281909E-1
1.533611437E1,4.641380012E-1,-7.083101273E-1,-4.095695615E-1,9.406777058E-1
1.534611324E1,4.452529550E-1,-8.081445694E-1,-3.498669863E-1,9.867901231E-1
1.535611210E1,3.938252330E-1,-9.321680069E-1,-3.051903844E-1,1.056965788E0
1.536611090E1,3.599880338E-1,-1.085223198E0,-2.544713020E-1,1.171348120E0
1.537610977E1,3.009738922E-1,-1.214641571E0,-2.217017412E-1,1.270862342E0
1.538610864E1,2.484043539E-1,-1.365911484E0,-1.852122545E-1,1.400615038E0
1.539610744E1,2.029246837E-1,-1.462407112E0,-1.471168399E-1,1.483730553E0
1.540610630E1,1.773517579E-1,-1.489750862E0,-1.262270212E-1,1.505571167E0
1.541610517E1,1.365708411E-1,-1.510147095E0,-9.819740057E-2,1.519486285E0
1.542610403E1,1.213789731E-1,-1.545127869E0,-7.726770639E-2,1.551812902E0
1.543610290E1,1.174815223E-1,-1.587487221E0,-4.179996252E-2,1.592377098E0
1.544610177E1,9.805954248E-2,-1.553353310E0,-2.251589298E-2,1.556608218E0
1.545610063E1,8.583119512E-2,-1.545680046E0,-9.506940842E-5,1.548061306E0
1.546609950E1,7.824483514E-2,-1.523303032E0,4.315274954E-2,1.525921538E0
1.547609830E1,2.177278325E-2,-1.422351837E0,4.072993994E-2,1.423101448E0
1.548609716E1,-2.585961483E-2,-1.340897560E0,8.925390244E-2,1.344113554E0
1.549609603E1,-5.252754688E-2,-1.319608688E0,1.192613840E-1,1.326027719E0
1.550609483E1,-6.979147345E-2,-1.241142273E0,1.596096158E-1,1.253307712E0
1.551609366E1,-1.134410203E-1,-1.150924683E0,1.983621120E-1,1.173389968E0
1.552609246E1,-1.453126520E-1,-1.019559860E0,2.421736121E-1,1.057953748E0
1.553609120E1,-1.622715294E-1,-9.027891159E-1,2.916912436E-1,9.625196199E-1
1.554608993E1,-1.716416478E-1,-7.192478180E-1,3.197991848E-1,8.056362688E-1
1.555608866E1,-2.142706066E-1,-5.336236954E-1,3.734139204E-1,6.856413764E-1
1.556608739E1,-2.210173011E-1,-4.201555252E-1,3.896605968E-1,6.141780633E-1
1.557608613E1,-2.711897194E-1,-2.615270615E-1,4.137832224E-1,5.596041663E-1
1.558608486E1,-2.981632352E-1,-1.008405685E-1,4.360622466E-1,5.377921699E-1
1.559608359E1,-3.117241263E-1,3.320407867E-2,4.571142793E-1,5.542814322E-1
1.560608233E1,-3.862919509E-1,1.884975433E-1,4.819104075E-1,6.457479664E-1
1.561608103E1,-4.540975392E-1,3.650817871E-1,5.420639515E-1,7.958156909E-1
1.562607979E1,-5.022795200E-1,5.126771927E-1,5.917087197E-1,9.301837610E-1
1.563607856E1,-5.368499756E-1,6.050643921E-1,6.257575750E-1,1.022684388E0
