"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.237544478E1,5.078512430E-2,1.056745529E0,-1.591108441E-1,1.069862843E0
1.238544482E1,4.839688540E-2,1.061334610E0,-1.402641535E-1,1.071656403E0
1.239544482E1,6.999272108E-2,1.044393539E0,-1.643331647E-1,1.059557566E0
1.240544482E1,5.571758747E-2,1.010710716E0,-1.808381677E-1,1.028271873E0
1.241544478E1,5.809602141E-2,9.842386246E-1,-1.706333160E-1,1.000608088E0
1.242544482E1,7.969665527E-2,9.266662598E-1,-1.624340415E-1,9.441645681E-1
1.243544482E1,7.004752755E-2,8.739385605E-1,-1.680877209E-1,8.927086566E-1
1.244544482E1,7.222482562E-2,8.092451096E-1,-1.733550429E-1,8.307502896E-1
1.245544478E1,8.627530932E-2,7.278356552E-1,-1.494731903E-1,7.480176499E-1
1.246544475E1,9.060499072E-2,6.608209610E-1,-1.660870910E-1,6.873707359E-1
1.247544478E1,8.289533854E-2,5.842323303E-1,-1.440856457E-1,6.074205514E-1
1.248544478E1,7.515347004E-2,4.693641663E-1,-1.457177997E-1,4.971764694E-1
1.249544478E1,7.452481985E-2,3.712711334E-1,-1.303818822E-1,4.004942428E-1
1.250544478E1,7.885095477E-2,2.851562500E-1,-1.123565435E-1,3.164736211E-1
1.251544478E1,7.586720586E-2,1.870870590E-1,-1.157493591E-1,2.327129449E-1
1.252544475E1,8.702906966E-2,1.034030914E-1,-9.743762016E-2,1.666143694E-1
1.253544478E1,9.083372355E-2,-1.142787933E-2,-8.882510662E-2,1.275588544E-1
1.254544478E1,8.489724994E-2,-1.070785522E-1,-5.864542723E-2,1.487032129E-1
1.255544478E1,8.349037170E-2,-2.242965698E-1,-5.277794600E-2,2.450818332E-1
1.256544474E1,8.405241370E-2,-3.127870560E-1,-2.310562134E-2,3.247066682E-1
1.257544474E1,9.876385331E-2,-3.917064667E-1,-1.048552990E-2,4.041017212E-1
1.258544478E1,6.520655751E-2,-4.874010086E-1,1.775145531E-3,4.917466721E-1
1.259544478E1,9.375792742E-2,-5.759344101E-1,1.369088888E-2,5.836766520E-1
1.260544478E1,1.052553058E-1,-6.381349564E-1,1.085525751E-2,6.468483118E-1
1.261544474E1,9.500679374E-2,-7.003431320E-1,1.737338305E-2,7.069714477E-1
1.262544478E1,8.686834574E-2,-7.625665665E-1,6.180948019E-2,7.699833048E-1
1.263544481E1,8.328416944E-2,-8.032493591E-1,6.302589178E-2,8.100111412E-1
1.264544481E1,1.032654047E-1,-8.438968658E-1,7.378429174E-2,8.533872425E-1
1.265544481E1,8.216157556E-2,-8.845367432E-1,7.515496016E-2,8.915178307E-1
1.266544481E1,7.012817264E-2,-8.964128494E-1,7.662916183E-2,9.024112065E-1
1.267544478E1,6.731256843E-2,-9.058475494E-1,9.742641449E-2,9.135549633E-1
1.268544478E1,8.342084289E-2,-9.104928970E-1,1.016858816E-1,9.199436782E-1
1.269544481E1,7.285320759E-2,-8.935470581E-1,1.133784056E-1,9.036529189E-1
1.270544481E1,7.421949506E-2,-8.813734055E-1,1.204495430E-1,8.926565441E-1
1.271544481E1,8.006817102E-2,-8.380422592E-1,1.302059889E-1,8.518681469E-1
1.272544478E1,7.637652755E-2,-7.851457596E-1,1.233066320E-1,7.984308131E-1
1.273544481E1,7.979688048E-2,-7.393970490E-1,1.405983567E-1,7.568642124E-1
1.274544484E1,8.059957623E-2,-6.697139740E-1,1.553637385E-1,6.922073316E-1
1.275544484E1,7.652112842E-2,-6.191844940E-1,1.245718598E-1,6.362099253E-1
1.276544484E1,9.368696809E-2,-5.327320099E-1,1.319942474E-1,5.567792414E-1
1.277544481E1,8.430221677E-2,-4.438743591E-1,1.537858248E-1,4.772644868E-1
1.278544484E1,7.934555411E-2,-3.669843674E-1,1.251567602E-1,3.957745033E-1
1.279544484E1,9.807977080E-2,-2.637567520E-1,1.322863102E-1,3.109452259E-1
1.280544484E1,8.298897743E-2,-1.749086380E-1,1.392790675E-1,2.384928944E-1
1.281544484E1,6.992623210E-2,-6.210613251E-2,1.363639235E-1,1.653540725E-1
1.282544484E1,9.722387791E-2,2.913284302E-2,1.212635040E-1,1.581329896E-1
1.283544481E1,8.342301846E-2,1.299638748E-1,1.154712439E-1,1.928305394E-1
1.284544484E1,7.875093818E-2,2.379426956E-1,9.710669518E-2,2.687901540E-1
1.285544487E1,1.047864258E-1,3.291673660E-1,8.072847128E-2,3.547512311E-1
1.286544487E1,8.253550529E-2,4.299612045E-1,9.035289288E-2,4.470373500E-1
1.287544484E1,8.153891563E-2,5.283298492E-1,7.335919142E-2,5.395948437E-1
1.288544480E1,8.251985908E-2,6.051769257E-1,5.628299713E-2,6.133648297E-1
1.289544484E1,7.826280594E-2,7.011699677E-1,3.436923027E-2,7.063608386E-1
1.290544484E1,6.890371442E-2,7.588891983E-1,1.737201214E-2,7.622088454E-1
1.291544484E1,5.898249149E-2,8.381547928E-1,3.374963999E-2,8.409051250E-1
1.292544480E1,5.359911919E-2,9.030666351E-1,1.189547777E-2,9.047340579E-1
1.293544480E1,3.586953878E-2,9.464254379E-1,4.350841045E-3,9.471149155E-1
1.294544484E1,2.983948588E-2,9.873943329E-1,-1.766997576E-2,9.880031334E-1
1.295544484E1,1.659038663E-2,1.016364098E0,-3.934979439E-3,1.016507110E0
1.296544484E1,2.495950460E-2,1.028577805E0,-2.355855703E-2,1.029150272E0
1.297544484E1,1.199218631E-2,1.057560921E0,-3.819662333E-2,1.058318428E0
1.298544480E1,1.350185275E-2,1.055374146E0,-5.791717768E-2,1.057048384E0
1.299544477E1,-1.687437296E-3,1.055577278E0,-4.658997059E-2,1.056606295E0
1.300544480E1,-2.631926537E-2,1.036626816E0,-7.113593817E-2,1.039397990E0
1.301544480E1,-3.646233678E-2,9.985027313E-1,-5.960530043E-2,1.000944553E0
1.302544480E1,-2.951887250E-2,9.388408661E-1,-8.150565624E-2,9.428344010E-1
1.303544477E1,-5.118587613E-2,9.102725983E-1,-6.047099829E-2,9.137138166E-1
1.304544477E1,-6.057927012E-2,8.410091400E-1,-7.501840591E-2,8.465187433E-1
1.305544480E1,-6.961971521E-2,7.884826660E-1,-5.366867781E-2,7.933675985E-1
1.306544480E1,-7.607933879E-2,7.287845612E-1,-7.290995121E-2,7.363632686E-1
1.307544480E1,-8.944514394E-2,6.451253891E-1,-4.679560661E-2,6.529755204E-1
1.308544477E1,-9.769926965E-2,5.470800400E-1,-5.920660496E-2,5.588802551E-1
1.309544480E1,-9.853988886E-2,4.633464813E-1,-2.659916878E-2,4.744550424E-1
1.310544483E1,-1.205681562E-1,3.412952423E-1,-5.160695314E-2,3.656260389E-1
1.311544483E1,-1.420653462E-1,2.646999359E-1,-3.850966692E-2,3.028722720E-1
1.312544483E1,-1.198026538E-1,1.521625519E-1,-2.315145731E-2,1.950438618E-1
1.313544483E1,-1.592382342E-1,5.156993866E-2,-2.493596077E-2,1.692278817E-1
1.314544480E1,-1.501541287E-1,-3.708457947E-2,-2.457994223E-2,1.566068388E-1
1.315544480E1,-1.447402686E-1,-1.329784393E-1,-1.008212566E-2,1.968112292E-1
1.316544483E1,-1.673368663E-1,-2.456426620E-1,-2.445703745E-2,2.982282530E-1
1.317544483E1,-1.508861482E-1,-3.176097870E-1,2.103191614E-2,3.522569347E-1
1.318544483E1,-1.697288603E-1,-4.039688110E-1,9.127855301E-3,4.382716099E-1
1.319544480E1,-1.616048962E-1,-4.951171875E-1,1.167124510E-2,5.209543068E-1
1.320544483E1,-1.769314110E-1,-5.551309586E-1,3.355526924E-2,5.836103678E-1
1.321544486E1,-1.702250540E-1,-6.462764740E-1,1.495116949E-2,6.684858916E-1
1.322544486E1,-1.533344090E-1,-7.015371323E-1,5.373609066E-2,7.201064896E-1
1.323544483E1,-1.719289422E-1,-7.711429596E-1,6.617683172E-2,7.928432369E-1
1.324544480E1,-1.637265682E-1,-8.144598007E-1,7.615679502E-2,8.342367851E-1
1.325544483E1,-1.454907358E-1,-8.338394165E-1,5.959916115E-2,8.485327258E-1
1.326544483E1,-1.529525667E-1,-8.604612350E-1,7.376265526E-2,8.770569845E-1
1.327544483E1,-1.435117424E-1,-8.870592117E-1,7.841217518E-2,9.020078351E-1
1.328544483E1,-1.361640990E-1,-9.041280746E-1,7.336884737E-2,9.172628985E-1
1.329544483E1,-1.167339385E-1,-8.876686096E-1,8.515441418E-2,8.993517928E-1
1.330544479E1,-1.260149032E-1,-8.568372726E-1,8.975481987E-2,8.706927100E-1
1.331544483E1,-9.946137667E-2,-8.403778076E-1,9.197086096E-2,8.512262121E-1
1.332544483E1,-1.066399813E-1,-8.095417023E-1,9.435296059E-2,8.219685727E-1
1.333544483E1,-1.042082012E-1,-7.571573257E-1,9.448105097E-2,7.701124815E-1
1.334544479E1,-9.964981675E-2,-7.574243546E-1,9.223705530E-2,7.694994563E-1
1.335544476E1,-8.804699779E-2,-6.714954376E-1,8.772212267E-2,6.829008474E-1
1.336544479E1,-8.614391088E-2,-5.855789185E-1,7.833039761E-2,5.970419536E-1
1.337544479E1,-1.010312438E-1,-5.283699036E-1,6.663793325E-2,5.420541314E-1
1.338544479E1,-7.741490006E-2,-4.448680878E-1,6.910771132E-2,4.568112937E-1
1.339544476E1,-8.010551333E-2,-3.565711975E-1,8.589810133E-2,3.754176287E-1
1.340544476E1,-6.816357374E-2,-2.611074448E-1,5.732935667E-2,2.758804553E-1
1.341544479E1,-5.592650175E-2,-1.488704681E-1,5.997616053E-2,1.699627304E-1
1.342544479E1,-3.853914142E-2,-7.495212555E-2,4.372608662E-2,9.494765503E-2
1.343544479E1,-3.295359015E-2,3.250026703E-2,4.200696945E-2,6.250433540E-2
1.344544479E1,-1.502367854E-2,1.255903244E-1,2.866309881E-2,1.296927667E-1
1.345544476E1,-2.297908068E-2,2.258520126E-1,1.529008150E-2,2.275323194E-1
1.346544472E1,-1.130887866E-2,3.093338013E-1,9.203314781E-3,3.096772390E-1
1.347544476E1,1.012122631E-2,4.263114929E-1,-4.155755043E-3,4.264518713E-1
1.348544476E1,3.669598699E-2,5.217294693E-1,-1.040381193E-2,5.231218538E-1
1.349544476E1,4.172486067E-2,5.931921005E-1,-4.299890995E-2,5.962103139E-1
1.350544472E1,5.403146148E-2,7.029542923E-1,-4.688894749E-2,7.065852456E-1
1.351544472E1,6.389340758E-2,7.480478287E-1,-6.757867336E-2,7.538068709E-1
1.352544476E1,6.631758809E-2,8.362493515E-1,-9.081757069E-2,8.437765294E-1
1.353544476E1,8.744162321E-2,8.789882660E-1,-8.756870031E-2,8.876568518E-1
1.354544476E1,9.393003583E-2,9.264917374E-1,-1.107835770E-1,9.378074386E-1
1.355544472E1,1.049349606E-1,9.883890152E-1,-1.123396158E-1,1.000272153E0
1.356544475E1,9.871524572E-2,1.000008583E0,-1.234726906E-1,1.012426477E0
1.357544475E1,1.157956123E-1,1.033253670E0,-1.461849809E-1,1.049948484E0
1.358544475E1,1.325482130E-1,1.032981873E0,-1.471623182E-1,1.051797188E0
1.359544475E1,1.248472035E-1,1.025602341E0,-1.522144675E-1,1.044325730E0
1.360544475E1,1.215082109E-1,1.025447845E0,-1.663761139E-1,1.045939071E0
1.361544472E1,1.274987459E-1,1.008592606E0,-1.656688452E-1,1.030029679E0
1.362544475E1,1.281892657E-1,9.750242233E-1,-1.692298651E-1,9.978694660E-1
1.363544479E1,1.189348996E-1,9.439105988E-1,-1.651387215E-1,9.656000860E-1
1.364544479E1,1.261545122E-1,8.841018677E-1,-1.846829057E-1,9.119533152E-1
1.365544479E1,1.092132628E-1,8.386936188E-1,-1.510421038E-1,8.591555389E-1
1.366544475E1,1.113342047E-1,7.741594315E-1,-1.578678489E-1,7.978974797E-1
1.367544479E1,1.205112934E-1,6.928863525E-1,-1.332454085E-1,7.157994190E-1
1.368544479E1,1.175938845E-1,6.164274216E-1,-1.561554074E-1,6.466804458E-1
1.369544479E1,1.122692227E-1,5.400114059E-1,-1.378021240E-1,5.685122007E-1
1.370544475E1,1.019469798E-1,4.253044128E-1,-1.217098832E-1,4.539717237E-1
1.371544472E1,1.155130267E-1,3.393478394E-1,-1.150807738E-1,3.764887779E-1
1.372544475E1,1.049724817E-1,2.414169312E-1,-8.202630281E-2,2.757347837E-1
1.373544475E1,9.913343191E-2,1.554470062E-1,-7.785689831E-2,2.001322205E-1
1.374544475E1,1.026796699E-1,6.705570221E-2,-7.655119896E-2,1.445671742E-1
1.375544475E1,9.434670210E-2,-5.965900421E-2,-4.449564219E-2,1.201680455E-1
1.376544475E1,1.003128290E-1,-1.385221481E-1,-5.361342430E-2,1.792357343E-1
1.377544472E1,9.191989899E-2,-2.317714691E-1,-3.910052776E-2,2.523809284E-1
1.378544475E1,1.048585474E-1,-3.250503540E-1,-3.938591480E-2,3.438085192E-1
1.379544475E1,1.103424430E-1,-3.919935226E-1,-1.823496819E-2,4.076357327E-1
1.380544475E1,1.011259258E-1,-4.852666855E-1,5.127906799E-3,4.957181703E-1
1.381544472E1,1.034920514E-1,-5.545864105E-1,9.199142456E-3,5.642351599E-1
1.382544472E1,9.341850877E-2,-6.310844421E-1,2.022874355E-2,6.382819071E-1
1.383544475E1,9.475842118E-2,-6.955862045E-1,3.594875336E-2,7.029307499E-1
1.384544475E1,8.374539018E-2,-7.433423996E-1,4.653245211E-2,7.494908155E-1
1.385544475E1,8.924508095E-2,-7.958517075E-1,3.810858727E-2,8.017461501E-1
1.386544471E1,7.775491476E-2,-8.411941528E-1,5.607265234E-2,8.466389856E-1
1.387544475E1,7.338598371E-2,-8.505697250E-1,7.678866386E-2,8.571760955E-1
1.388544478E1,5.902713537E-2,-8.670682907E-1,8.381062746E-2,8.731070065E-1
1.389544478E1,6.616804004E-2,-8.572053909E-1,8.884876966E-2,8.643340764E-1
1.390544478E1,6.334209442E-2,-8.616867065E-1,1.084418297E-1,8.707903488E-1
1.391544478E1,6.252154708E-2,-8.613386154E-1,1.116239429E-1,8.707887567E-1
1.392544475E1,5.178454518E-2,-8.346414566E-1,1.386249065E-1,8.476584601E-1
1.393544475E1,5.275434256E-2,-7.959680557E-1,1.345283985E-1,8.089784029E-1
1.394544478E1,5.120161176E-2,-7.644977570E-1,1.350479722E-1,7.780208096E-1
1.395544478E1,4.942834377E-2,-7.042770386E-1,1.380003691E-1,7.193701482E-1
1.396544478E1,5.242618918E-2,-6.320781708E-1,1.384983063E-1,6.491941929E-1
1.397544474E1,4.576390982E-2,-5.599002838E-1,1.484003663E-1,5.810381502E-1
1.398544478E1,4.619103670E-2,-4.829540253E-1,1.555053592E-1,5.094704301E-1
1.399544481E1,4.412341118E-2,-3.940505981E-1,1.528280973E-1,4.249460868E-1
1.400544481E1,5.382817984E-2,-3.123483658E-1,1.449998617E-1,3.485454554E-1
1.401544481E1,5.608311296E-2,-2.282791138E-1,1.439213753E-1,2.756266163E-1
1.402544478E1,4.607683420E-2,-1.442184448E-1,1.401638985E-1,2.063200255E-1
1.403544481E1,4.765233397E-2,-5.535602570E-2,1.434115767E-1,1.609407185E-1
1.404544481E1,4.666319489E-2,5.503559113E-2,1.271163225E-1,1.461674707E-1
1.405544481E1,2.867275476E-2,1.582136154E-1,9.620767832E-2,1.873755383E-1
1.406544481E1,2.471357584E-2,2.446403503E-1,9.613925219E-2,2.640121544E-1
1.407544481E1,2.778348327E-2,3.262739182E-1,8.878576756E-2,3.392779158E-1
1.408544478E1,3.805780411E-2,4.126853943E-1,7.430374622E-2,4.210447456E-1
1.409544481E1,2.420812845E-2,5.326261520E-1,6.695318222E-2,5.373633593E-1
1.410544484E1,3.915435076E-2,6.022882462E-1,6.448644400E-2,6.069948073E-1
1.411544484E1,1.800847054E-2,6.863117218E-1,5.254256725E-2,6.885555939E-1
1.412544481E1,1.586034894E-2,7.679281235E-1,3.099757433E-2,7.687171151E-1
1.413544477E1,-8.717477322E-4,8.471679688E-1,3.573352098E-2,8.479217014E-1
1.414544481E1,3.790915012E-3,9.024553299E-1,1.403075457E-2,9.025723548E-1
1.415544481E1,-1.078155637E-2,9.074544907E-1,1.710355282E-3,9.075201485E-1
1.416544481E1,-1.823765039E-2,9.890584946E-1,-1.093626022E-3,9.892272305E-1
1.417544477E1,-2.102589607E-2,1.005996704E0,-3.269731998E-2,1.006747521E0
1.418544477E1,-2.131232619E-2,1.015741348E0,-4.764753580E-2,1.017081604E0
1.419544481E1,-2.595657110E-2,1.030269623E0,-2.431380749E-2,1.030883311E0
1.420544481E1,-3.554514050E-2,1.018441200E0,-6.331783533E-2,1.021026485E0
1.421544481E1,-4.288499057E-2,1.028161049E0,-3.998470306E-2,1.029831560E0
1.422544481E1,-6.709407270E-2,9.876270294E-1,-9.567379951E-2,9.945160832E-1
1.423544477E1,-6.256759167E-2,9.638195038E-1,-3.877997398E-2,9.666264148E-1
1.424544474E1,-8.434855938E-2,9.088640213E-1,-3.959304094E-2,9.136279864E-1
1.425544477E1,-8.451513946E-2,8.539161682E-1,-6.672269106E-2,8.606785397E-1
1.426544477E1,-1.059131920E-1,8.037462234E-1,-6.037336588E-2,8.129394438E-1
1.427544477E1,-1.362765431E-1,7.487525940E-1,-4.940330982E-2,7.626548566E-1
1.428544474E1,-1.206106097E-1,6.578044891E-1,-5.071848631E-2,6.706907111E-1
1.429544474E1,-1.372553259E-1,5.739994049E-1,-4.988485575E-2,5.922861134E-1
1.430544477E1,-1.506771892E-1,5.021219254E-1,-3.030562401E-2,5.251175812E-1
1.431544477E1,-1.535869390E-1,4.278202057E-1,-4.452621937E-2,4.567293076E-1
1.432544477E1,-1.724697053E-1,3.127651215E-1,-4.941344261E-2,3.605683136E-1
1.433544474E1,-1.664264649E-1,2.240524292E-1,-4.947245121E-2,2.834515526E-1
1.434544477E1,-1.595427543E-1,1.257448196E-1,-4.222291708E-2,2.074811433E-1
1.435544480E1,-1.686498523E-1,3.699111938E-2,-2.037447691E-2,1.738569380E-1
1.436544480E1,-1.745326072E-1,-7.330513000E-2,-3.212839365E-2,1.920091319E-1
1.437544480E1,-1.629004776E-1,-1.572628021E-1,-1.489663124E-2,2.269142221E-1
1.438544480E1,-1.697198004E-1,-2.412490845E-1,-1.927775145E-2,2.955969606E-1
1.439544477E1,-1.662228256E-1,-3.420095444E-1,-2.129024267E-2,3.808593318E-1
1.440544477E1,-1.640346199E-1,-4.020948410E-1,7.903516293E-3,4.343386735E-1
1.441544480E1,-1.517227441E-1,-4.789485931E-1,1.061815023E-2,5.025179510E-1
1.442544480E1,-1.342689842E-1,-5.534276962E-1,2.543157339E-2,5.700501206E-1
1.443544480E1,-1.263047457E-1,-6.183128357E-1,1.993417740E-3,6.310844835E-1
1.444544477E1,-1.254237890E-1,-6.832132339E-1,2.886825800E-2,6.952300527E-1
1.445544480E1,-1.391229331E-1,-7.289400101E-1,5.349028111E-2,7.440228081E-1
1.446544483E1,-1.242622733E-1,-7.626981735E-1,6.362795830E-2,7.753696754E-1
1.447544483E1,-1.239763647E-1,-8.180255890E-1,4.504376650E-2,8.285921458E-1
1.448544480E1,-1.332993358E-1,-8.398208618E-1,6.709265709E-2,8.529766805E-1
1.449544476E1,-1.257250458E-1,-8.568296432E-1,7.009142637E-2,8.688363671E-1
1.450544480E1,-1.346593797E-1,-8.595294952E-1,7.023006678E-2,8.728438371E-1
1.451544480E1,-1.120299101E-1,-8.454771042E-1,1.012376547E-1,8.588546426E-1
1.452544480E1,-1.106444299E-1,-8.434467316E-1,8.403700590E-2,8.548138963E-1
1.453544480E1,-9.478235245E-2,-8.127098083E-1,8.566969633E-2,8.226908434E-1
1.454544480E1,-8.128735423E-2,-7.676115036E-1,5.852204561E-2,7.741187792E-1
1.455544476E1,-5.832973123E-2,-7.177419662E-1,6.725400686E-2,7.232419990E-1
1.456544480E1,-6.662651896E-2,-6.750383377E-1,5.469232798E-2,6.805197287E-1
1.457544480E1,-6.340697408E-2,-6.203107834E-1,6.178343296E-2,6.265964450E-1
1.458544480E1,-5.322739482E-2,-5.440044403E-1,7.657587528E-2,5.519400795E-1
1.459544476E1,-3.350272775E-2,-4.820060730E-1,6.553804874E-2,4.875936044E-1
1.460544473E1,-5.672025681E-2,-4.176454544E-1,6.896930933E-2,4.270850954E-1
1.461544476E1,-4.116803408E-2,-3.269271851E-1,7.506906986E-2,3.379520034E-1
1.462544476E1,-2.738186717E-2,-2.433948517E-1,5.754864216E-2,2.516002120E-1
1.463544476E1,-2.012151480E-2,-1.263837814E-1,5.659937859E-2,1.399329312E-1
1.464544473E1,-9.788274765E-3,-3.575325012E-2,4.348003864E-2,5.713684431E-2
1.465544473E1,2.716550231E-2,5.964565277E-2,2.324271202E-2,6.953985959E-2
1.466544476E1,4.042100906E-2,1.741514206E-1,1.212543249E-2,1.791915215E-1
1.467544476E1,6.804609299E-2,2.336015701E-1,-1.549637318E-2,2.438034083E-1
1.468544476E1,5.234932899E-2,3.409309387E-1,-5.042433739E-3,3.449634522E-1
1.469544476E1,7.942563295E-2,4.434747696E-1,-2.551651001E-2,4.512531382E-1
1.470544473E1,8.447709680E-2,5.316762924E-1,-1.970142126E-2,5.387060477E-1
1.471544469E1,9.139826894E-2,6.055345535E-1,-4.236805439E-2,6.138573052E-1
1.472544473E1,1.052148044E-1,6.698360443E-1,-5.062878132E-2,6.799365815E-1
1.473544473E1,1.235577166E-1,7.580909729E-1,-7.083743811E-2,7.713535993E-1
1.474544473E1,1.297290027E-1,8.080301285E-1,-9.342581034E-2,8.236933196E-1
1.475544469E1,1.356569529E-1,8.675518036E-1,-9.463989735E-2,8.831792858E-1
1.476544469E1,1.412410140E-1,9.222583771E-1,-1.104621291E-1,9.395272322E-1
1.477544473E1,1.607604325E-1,9.386997223E-1,-1.118906736E-1,9.589163718E-1
1.478544476E1,1.606630981E-1,9.814929962E-1,-1.299120188E-1,1.003004619E0
1.479544476E1,1.527705193E-1,1.009971619E0,-1.500388384E-1,1.032421016E0
1.480544472E1,1.633380353E-1,9.882259369E-1,-1.672693491E-1,1.015504235E0
1.481544476E1,1.559683383E-1,9.929637909E-1,-1.596446037E-1,1.017737497E0
1.482544476E1,1.503521800E-1,1.007316589E0,-1.490340829E-1,1.029321936E0
1.483544476E1,1.585978866E-1,9.643049240E-1,-1.735882759E-1,9.925573866E-1
1.484544476E1,1.568020880E-1,9.309310913E-1,-1.616473794E-1,9.577836221E-1
1.485544476E1,1.403636336E-1,8.832483292E-1,-1.539227962E-1,9.074810124E-1
1.486544472E1,1.382690966E-1,8.260326385E-1,-1.623390913E-1,8.531132654E-1
1.487544476E1,1.313894689E-1,7.927846909E-1,-1.488077044E-1,8.172603572E-1
1.488544479E1,1.461323798E-1,7.356071472E-1,-1.253251433E-1,7.603807855E-1
1.489544479E1,1.489899457E-1,6.497173309E-1,-1.327530146E-1,6.796719627E-1
1.490544479E1,1.469994783E-1,5.710191727E-1,-1.232818961E-1,6.023870584E-1
1.491544476E1,1.473371685E-1,5.066604614E-1,-1.164066195E-1,5.403365298E-1
1.492544479E1,1.448691785E-1,4.279575348E-1,-9.061396122E-2,4.608097443E-1
1.493544479E1,1.134093702E-1,3.133220673E-1,-9.853458405E-2,3.474787293E-1
1.494544479E1,1.247482002E-1,2.202425003E-1,-7.308155298E-2,2.634573699E-1
1.495544475E1,1.143309474E-1,1.367464066E-1,-5.742943287E-2,1.872679497E-1
1.496544472E1,1.134181619E-1,3.884696960E-2,-4.917287827E-2,1.295790818E-1
1.497544475E1,1.147902906E-1,-7.342338562E-2,-3.644174337E-2,1.410524903E-1
1.498544475E1,1.016657054E-1,-1.450033188E-1,-1.436316967E-2,1.776743616E-1
1.499544475E1,1.053005457E-1,-2.357769012E-1,-2.398943901E-2,2.593346203E-1
1.500544475E1,1.038250923E-1,-3.289556503E-1,8.999586105E-3,3.450687790E-1
1.501544475E1,1.115933061E-1,-3.934392929E-1,-6.569683552E-3,4.090118628E-1
1.502544472E1,8.764573932E-2,-4.794988632E-1,1.303464174E-2,4.876175113E-1
1.503544475E1,8.236971498E-2,-5.416116714E-1,2.038401365E-2,5.482184607E-1
1.504544475E1,8.610373735E-2,-6.084938049E-1,1.569020748E-2,6.147558433E-1
1.505544475E1,7.501670718E-2,-6.657676697E-1,3.733098507E-2,6.710198945E-1
1.506544472E1,6.812646985E-2,-7.110500336E-1,4.724538326E-2,7.158669516E-1
1.507544472E1,4.655516148E-2,-7.706451416E-1,2.894514799E-2,7.725924792E-1
1.508544472E1,5.118680000E-2,-7.990579605E-1,6.144732237E-2,8.030501144E-1
1.509544472E1,2.687269449E-2,-8.058900833E-1,7.070219517E-2,8.094317565E-1
1.510544472E1,2.647265792E-2,-8.390293121E-1,9.488052130E-2,8.447918688E-1
1.511544468E1,3.311362863E-2,-8.314237595E-1,1.145828962E-1,8.399352477E-1
1.512544472E1,1.821041107E-2,-8.309936523E-1,1.275619268E-1,8.409245593E-1
1.513544475E1,3.193446994E-2,-8.114023209E-1,1.189614534E-1,8.206980956E-1
1.514544475E1,1.455554366E-2,-7.798576355E-1,1.460998058E-1,7.935584092E-1
1.515544475E1,1.618292928E-2,-7.363491058E-1,1.253181100E-1,7.471121211E-1
1.516544475E1,2.026435733E-2,-7.048254013E-1,1.233060956E-1,7.158169345E-1
1.517544472E1,2.742558718E-3,-6.637754440E-1,1.711623073E-1,6.854939075E-1
1.518544472E1,2.576652169E-2,-6.011781693E-1,1.325457096E-1,6.161553943E-1
1.519544475E1,5.667716265E-3,-5.146512985E-1,1.534687281E-1,5.370760957E-1
1.520544475E1,-7.335752249E-3,-4.281644821E-1,1.478155851E-1,4.530210638E-1
1.521544475E1,-6.042152643E-3,-3.728008270E-1,1.249313951E-1,3.932236230E-1
1.522544472E1,-3.116437793E-2,-2.791795731E-1,1.710650325E-1,3.289007416E-1
1.523544475E1,-1.180231571E-3,-1.999473572E-1,1.209910512E-1,2.337074519E-1
1.524544478E1,-2.622991800E-3,-1.111698151E-1,1.257012486E-1,1.678285190E-1
1.525544478E1,-1.620718837E-2,-1.520729065E-2,1.085490584E-1,1.108008697E-1
1.526544478E1,-8.304536343E-3,8.551406860E-2,1.174504757E-1,1.455205673E-1
1.527544475E1,-1.484319568E-2,1.527156830E-1,9.986752272E-2,1.830735436E-1
1.528544478E1,-4.290217161E-2,2.558107376E-1,7.506442070E-2,2.700266599E-1
1.529544478E1,-3.044441342E-2,3.421449661E-1,6.917983294E-2,3.503939061E-1
1.530544478E1,-1.093474030E-2,4.332675934E-1,6.099981070E-2,4.376772246E-1
1.531544478E1,-2.983051538E-2,5.148077011E-1,5.763643980E-2,5.188822486E-1
1.532544478E1,-3.187191486E-2,6.035394669E-1,3.045123816E-2,6.051470771E-1
1.533544475E1,-3.384798765E-2,6.802930832E-1,3.924155235E-2,6.822640726E-1
1.534544478E1,-4.769057035E-2,7.402706146E-1,2.656763792E-2,7.422808180E-1
1.535544481E1,-3.759923577E-2,8.002557755E-1,-4.380941391E-4,8.011386900E-1
1.536544481E1,-5.614911020E-2,8.362979889E-1,-8.316516876E-3,8.382220549E-1
1.537544478E1,-5.788499117E-2,9.058628082E-1,-6.492674351E-3,9.077335812E-1
1.538544474E1,-7.134146988E-2,9.466600418E-1,-3.839570284E-2,9.501205556E-1
1.539544478E1,-8.461531997E-2,9.539461136E-1,-2.957320213E-2,9.581479605E-1
1.540544478E1,-8.587875962E-2,9.683771133E-1,-2.581048012E-2,9.725202188E-1
1.541544478E1,-7.975384593E-2,9.851961136E-1,-5.345273018E-2,9.898632494E-1
1.542544474E1,-9.026065469E-2,9.732341766E-1,-6.685739756E-2,9.796946769E-1
1.543544474E1,-8.603622019E-2,9.588823318E-1,-7.093453407E-2,9.653441177E-1
1.544544478E1,-9.586067498E-2,9.540872574E-1,-5.832588673E-2,9.606631422E-1
