"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.434180663E0,2.585816681E-1,-1.109746361E1,8.667274714E-1,1.113426152E1
4.436180396E0,2.609759569E-1,-1.106154919E1,8.691217303E-1,1.109870945E1
4.438180129E0,2.585816681E-1,-1.101605797E1,8.499675393E-1,1.105182530E1
4.440179862E0,2.681587934E-1,-1.095859623E1,8.308133483E-1,1.099331575E1
4.442179595E0,2.609759569E-1,-1.093704700E1,8.212362528E-1,1.097094046E1
4.444179328E0,2.537931204E-1,-1.090113354E1,8.236305118E-1,1.093514932E1
4.446179061E0,2.466102988E-1,-1.083169937E1,8.379961848E-1,1.086686549E1
4.448178861E0,2.513988614E-1,-1.079817963E1,8.308133483E-1,1.083301138E1
4.450178627E0,2.513988614E-1,-1.074311066E1,8.284190893E-1,1.077793608E1
4.452178393E0,2.442160249E-1,-1.069761944E1,8.236305118E-1,1.073205807E1
4.454178159E0,2.466102988E-1,-1.067128277E1,8.236305118E-1,1.070586100E1
4.456177925E0,2.394274771E-1,-1.062818623E1,8.427847624E-1,1.066423716E1
4.458177691E0,2.418217510E-1,-1.057551193E1,8.212362528E-1,1.061010647E1
4.460177457E0,2.513988614E-1,-1.055635738E1,8.212362528E-1,1.059123749E1
4.462177223E0,2.490045726E-1,-1.050368404E1,8.164477348E-1,1.053830957E1
4.464177056E0,2.418217510E-1,-1.043664360E1,8.164477348E-1,1.047132247E1
4.466176856E0,2.442160249E-1,-1.041030693E1,8.164477348E-1,1.044512895E1
4.468176656E0,2.394274771E-1,-1.033368969E1,8.164477348E-1,1.036865734E1
4.470176456E0,2.322446555E-1,-1.027383327E1,8.164477348E-1,1.030883964E1
4.472176256E0,2.346389294E-1,-1.023313046E1,8.260248303E-1,1.026909594E1
4.474176056E0,2.418217510E-1,-1.020439911E1,8.236305118E-1,1.024043974E1
4.476175856E0,2.370332032E-1,-1.013975334E1,8.116591573E-1,1.017494831E1
4.478175656E0,2.250618339E-1,-1.007271385E1,8.140534163E-1,1.010806115E1
4.480175522E0,2.274561077E-1,-1.004398251E1,8.164477348E-1,1.007967796E1
4.482175388E0,2.346389294E-1,-9.981731415E0,7.829278708E-1,1.001513822E1
4.484175254E0,2.322446555E-1,-9.914691925E0,7.805336118E-1,9.948079527E0
4.486175120E0,2.322446555E-1,-9.878777504E0,7.733507752E-1,9.911723058E0
4.488174986E0,2.370332032E-1,-9.814132690E0,7.709565163E-1,9.847220885E0
4.490174852E0,2.202732861E-1,-9.749486923E0,7.877163887E-1,9.783737154E0
4.492174718E0,2.370332032E-1,-9.711178780E0,7.853221297E-1,9.745763637E0
4.494174584E0,2.490045726E-1,-9.632167816E0,7.805336118E-1,9.666948476E0
4.496174517E0,2.585816681E-1,-9.560338974E0,7.781392932E-1,9.595438840E0
4.498174383E0,2.513988614E-1,-9.522030830E0,7.709565163E-1,9.556497605E0
4.500174249E0,2.346389294E-1,-9.459779739E0,7.685621977E-1,9.493849377E0
4.502174115E0,2.346389294E-1,-9.392740250E0,7.613793612E-1,9.426469294E0
4.504173981E0,2.418217510E-1,-9.354432106E0,7.637736797E-1,9.388675520E0
4.506173847E0,2.442160249E-1,-9.284997940E0,7.637736797E-1,9.319558919E0
4.508173713E0,2.513988614E-1,-9.225140572E0,7.589851022E-1,9.259723448E0
4.510173613E0,2.490045726E-1,-9.189227104E0,7.446194887E-1,9.222708725E0
4.512173513E0,2.394274771E-1,-9.155706406E0,7.398309112E-1,9.188668842E0
4.514173346E0,2.394274771E-1,-9.105426788E0,7.374366522E-1,9.138377062E0
4.516173179E0,2.442160249E-1,-9.035993576E0,7.470137477E-1,9.070107547E0
4.518173012E0,2.490045726E-1,-9.004867554E0,7.398309112E-1,9.038638875E0
4.520172845E0,2.513988614E-1,-8.949799538E0,7.350423932E-1,8.983451479E0
4.522172678E0,2.394274771E-1,-8.897125244E0,7.278595567E-1,8.930058379E0
4.524172511E0,2.466102988E-1,-8.865999222E0,7.302538157E-1,8.899439841E0
4.526172377E0,2.466102988E-1,-8.796566010E0,7.206767201E-1,8.829482722E0
4.528172177E0,2.490045726E-1,-8.734314919E0,7.302538157E-1,8.768325439E0
4.530171977E0,2.537931204E-1,-8.705583572E0,7.446194887E-1,8.741055684E0
4.532171777E0,2.394274771E-1,-8.643332481E0,7.374366522E-1,8.678037492E0
4.534171577E0,2.537931204E-1,-8.576292038E0,7.326480746E-1,8.611269899E0
4.536171377E0,2.585816681E-1,-8.547560692E0,7.374366522E-1,8.583208670E0
4.538171177E0,2.561874092E-1,-8.504464149E0,7.446194887E-1,8.540843087E0
4.540170977E0,2.561874092E-1,-8.463761330E0,7.541965842E-1,8.501158763E0
4.542170777E0,2.490045726E-1,-8.439818382E0,7.470137477E-1,8.476471385E0
4.544170510E0,2.418217510E-1,-8.372778893E0,7.470137477E-1,8.409514474E0
4.546170243E0,2.466102988E-1,-8.317710876E0,7.494080067E-1,8.355042982E0
4.548169976E0,2.346389294E-1,-8.305739403E0,7.230709791E-1,8.340455269E0
4.550169709E0,2.298503816E-1,-8.269824982E0,7.063110471E-1,8.303114580E0
4.552169442E0,2.394274771E-1,-8.226728439E0,6.943396926E-1,8.259448767E0
4.554169175E0,2.442160249E-1,-8.181237221E0,6.823683381E-1,8.213276476E0
4.556168908E0,2.466102988E-1,-8.154899597E0,6.967339516E-1,8.188323533E0
4.558168708E0,2.346389294E-1,-8.102226257E0,6.991282701E-1,8.135717921E0
4.560168441E0,2.442160249E-1,-8.035185814E0,7.015225291E-1,8.069447713E0
4.562168174E0,2.370332032E-1,-8.008849144E0,7.063110471E-1,8.043427419E0
4.564167907E0,2.370332032E-1,-7.948992252E0,7.110996246E-1,7.984254833E0
4.566167640E0,2.418217510E-1,-7.903501034E0,7.039167881E-1,7.938469953E0
4.568167373E0,2.442160249E-1,-7.869981289E0,7.063110471E-1,7.905385648E0
4.570167106E0,2.370332032E-1,-7.824490070E0,7.230709791E-1,7.861403262E0
4.572166839E0,2.513988614E-1,-7.783787251E0,7.134938836E-1,7.820461551E0
4.574166639E0,2.370332032E-1,-7.762238979E0,7.206767201E-1,7.799225195E0
4.576166372E0,2.513988614E-1,-7.711959362E0,7.182824612E-1,7.749415996E0
4.578166105E0,2.561874092E-1,-7.673650742E0,6.967339516E-1,7.709473775E0
4.580165838E0,2.466102988E-1,-7.644919395E0,6.775797606E-1,7.678849102E0
4.582165571E0,2.442160249E-1,-7.635342598E0,6.799740195E-1,7.669449962E0
4.584165304E0,2.418217510E-1,-7.594639778E0,6.727912426E-1,7.628215989E0
4.586165037E0,2.418217510E-1,-7.570696831E0,6.751855016E-1,7.604590964E0
4.588164837E0,2.370332032E-1,-7.563514233E0,6.823683381E-1,7.597931221E0
4.590164637E0,2.370332032E-1,-7.532388687E0,6.416656375E-1,7.563385410E0
4.592164370E0,2.418217510E-1,-7.496474266E0,6.392713785E-1,7.527567474E0
4.594164103E0,2.418217510E-1,-7.479714394E0,6.392713785E-1,7.510876984E0
4.596163836E0,2.442160249E-1,-7.458166122E0,6.488484740E-1,7.490319601E0
4.598163569E0,2.490045726E-1,-7.439012051E0,6.416656375E-1,7.470785659E0
4.600163302E0,2.466102988E-1,-7.419857502E0,6.392713785E-1,7.451427372E0
4.602163035E0,2.537931204E-1,-7.383943558E0,6.440598965E-1,7.416322981E0
4.604162835E0,2.490045726E-1,-7.362394810E0,6.488484740E-1,7.395124404E0
4.606162635E0,2.442160249E-1,-7.357606411E0,6.392713785E-1,7.389362724E0
4.608162368E0,2.394274771E-1,-7.340846539E0,6.416656375E-1,7.372725969E0
4.610162101E0,2.346389294E-1,-7.307326794E0,6.440598965E-1,7.339406887E0
4.612161834E0,2.394274771E-1,-7.295355320E0,6.344828010E-1,7.326807162E0
4.614161567E0,2.633702159E-1,-7.273807049E0,6.249057055E-1,7.305350094E0
4.616161300E0,2.609759569E-1,-7.254652500E0,6.201171875E-1,7.285783189E0
4.618161033E0,2.537931204E-1,-7.249864101E0,6.177229285E-1,7.280557812E0
4.620160833E0,2.513988614E-1,-7.235498428E0,6.153286099E-1,7.265966432E0
4.622160566E0,2.490045726E-1,-7.223526955E0,6.105400920E-1,7.253558034E0
4.624160299E0,2.513988614E-1,-7.218738556E0,6.081457734E-1,7.248670844E0
4.626160032E0,2.513988614E-1,-7.204372883E0,6.081457734E-1,7.234364610E0
4.628159765E0,2.513988614E-1,-7.187613010E0,6.105400920E-1,7.217876515E0
4.630159498E0,2.466102988E-1,-7.180429935E0,6.177229285E-1,7.211169968E0
4.632159231E0,2.513988614E-1,-7.178035736E0,6.105400920E-1,7.208339450E0
4.634158964E0,2.561874092E-1,-7.170853138E0,5.889915824E-1,7.199560945E0
4.636158764E0,2.466102988E-1,-7.161275864E0,5.842030644E-1,7.189296339E0
4.638158497E0,2.442160249E-1,-7.166064739E0,5.794144869E-1,7.193597602E0
4.640158230E0,2.442160249E-1,-7.192401409E0,5.674431324E-1,7.218882961E0
4.642157963E0,2.274561077E-1,-7.221132755E0,5.698373914E-1,7.247151799E0
4.644157696E0,2.154847383E-1,-7.228315830E0,5.794144869E-1,7.254702238E0
4.646157429E0,2.178790122E-1,-7.233104229E0,5.913859010E-1,7.260509991E0
4.648157162E0,2.178790122E-1,-7.235498428E0,5.889915824E-1,7.262700590E0
4.650156895E0,2.202732861E-1,-7.242681503E0,5.913859010E-1,7.270123311E0
4.652156695E0,2.106961906E-1,-7.264229774E0,5.961744189E-1,7.291697405E0
4.654156428E0,2.370332032E-1,-7.259441376E0,6.009629965E-1,7.288129414E0
4.656156161E0,2.418217510E-1,-7.259441376E0,5.961744189E-1,7.287893439E0
4.658155894E0,2.250618339E-1,-7.276201248E0,5.985686779E-1,7.304248209E0
4.660155627E0,2.106961906E-1,-7.290566921E0,6.009629965E-1,7.318327366E0
4.662155360E0,2.035133541E-1,-7.309720993E0,6.057515144E-1,7.337599988E0
4.664155093E0,2.130904645E-1,-7.338452339E0,6.081457734E-1,7.366690679E0
4.666154826E0,1.963305324E-1,-7.350423813E0,6.153286099E-1,7.378746859E0
4.668154626E0,2.178790122E-1,-7.357606411E0,6.320885420E-1,7.387921175E0
4.670154359E0,2.154847383E-1,-7.395915031E0,6.320885420E-1,7.426003552E0
4.672154092E0,2.106961906E-1,-7.424646378E0,6.368771195E-1,7.454889616E0
4.674153825E0,2.202732861E-1,-7.441406250E0,6.225114465E-1,7.470647080E0
4.676153558E0,2.274561077E-1,-7.448588848E0,6.201171875E-1,7.477817692E0
4.678153291E0,2.274561077E-1,-7.460560322E0,6.249057055E-1,7.490140435E0
4.680153024E0,2.274561077E-1,-7.467742920E0,6.344828010E-1,7.498099027E0
4.682152824E0,2.322446555E-1,-7.472531796E0,6.344828010E-1,7.503015223E0
4.684152624E0,2.274561077E-1,-7.494080067E0,6.249057055E-1,7.523528392E0
4.686152357E0,2.346389294E-1,-7.506051540E0,6.225114465E-1,7.535475145E0
4.688152090E0,2.346389294E-1,-7.520417213E0,6.177229285E-1,7.549391506E0
4.690151823E0,2.298503816E-1,-7.549148560E0,6.225114465E-1,7.578258090E0
4.692151556E0,2.370332032E-1,-7.568302631E0,6.296942830E-1,7.598151377E0
4.694151289E0,2.394274771E-1,-7.577879906E0,6.296942830E-1,7.607766050E0
4.696151022E0,2.490045726E-1,-7.623371124E0,6.249057055E-1,7.652992729E0
4.698150822E0,2.418217510E-1,-7.647313595E0,6.225114465E-1,7.676418662E0
4.700150555E0,2.394274771E-1,-7.676044941E0,6.273000240E-1,7.705355071E0
4.702150288E0,2.346389294E-1,-7.714353561E0,6.320885420E-1,7.743761503E0
4.704150021E0,2.298503816E-1,-7.757450581E0,6.464542150E-1,7.787732260E0
4.706149754E0,2.202732861E-1,-7.767027378E0,6.512427330E-1,7.797393905E0
4.708149487E0,2.154847383E-1,-7.814912796E0,6.488484740E-1,7.844762586E0
4.710149220E0,2.346389294E-1,-7.853221416E0,6.488484740E-1,7.883472990E0
4.712148953E0,2.370332032E-1,-7.881952763E0,6.320885420E-1,7.910809062E0
4.714148753E0,2.346389294E-1,-7.893924236E0,6.320885420E-1,7.922665663E0
4.716148486E0,2.370332032E-1,-7.944203854E0,6.249057055E-1,7.972268607E0
4.718148219E0,2.394274771E-1,-7.977723598E0,6.225114465E-1,8.005555560E0
4.720147952E0,2.490045726E-1,-7.987300873E0,6.225114465E-1,8.015391382E0
4.722147685E0,2.490045726E-1,-8.030397415E0,6.249057055E-1,8.058523008E0
4.724147418E0,2.490045726E-1,-8.073494911E0,6.440598965E-1,8.102970845E0
4.726147151E0,2.537931204E-1,-8.095043182E0,6.536370516E-1,8.125353929E0
4.728146884E0,2.490045726E-1,-8.164477348E0,6.440598965E-1,8.193625986E0
4.730146684E0,2.442160249E-1,-8.219545364E0,6.488484740E-1,8.248731527E0
4.732146417E0,2.537931204E-1,-8.257853508E0,6.464542150E-1,8.287005404E0
4.734146150E0,2.418217510E-1,-8.310527802E0,6.512427330E-1,8.339512408E0
4.736145883E0,2.513988614E-1,-8.360807419E0,6.608198285E-1,8.390648660E0
4.738145616E0,2.442160249E-1,-8.382355690E0,6.536370516E-1,8.411347679E0
4.740145349E0,2.466102988E-1,-8.444606781E0,6.680026650E-1,8.474575381E0
4.742145082E0,2.322446555E-1,-8.480521202E0,6.632141471E-1,8.509584622E0
4.744144815E0,2.346389294E-1,-8.502069473E0,6.608198285E-1,8.530939198E0
4.746144615E0,2.394274771E-1,-8.564320564E0,6.656084061E-1,8.593482809E0
4.748144348E0,2.418217510E-1,-8.612206459E0,6.703969240E-1,8.641643934E0
4.750144081E0,2.490045726E-1,-8.674457550E0,6.656084061E-1,8.703519496E0
4.752143814E0,2.442160249E-1,-8.710371971E0,6.703969240E-1,8.739545376E0
4.754143547E0,2.537931204E-1,-8.779806137E0,6.871568561E-1,8.810311646E0
4.756143280E0,2.466102988E-1,-8.825297356E0,6.919454336E-1,8.855816085E0
4.758143013E0,2.490045726E-1,-8.844450951E0,6.871568561E-1,8.874598607E0
4.760142813E0,2.537931204E-1,-8.904308319E0,7.063110471E-1,8.935882323E0
4.762142613E0,2.370332032E-1,-8.966559410E0,7.134938836E-1,8.998024556E0
4.764142346E0,2.418217510E-1,-8.988107681E0,7.134938836E-1,9.019624769E0
4.766142079E0,2.346389294E-1,-9.047964096E0,7.087053657E-1,9.078709876E0
4.768141812E0,2.418217510E-1,-9.086273193E0,7.206767201E-1,9.118015861E0
4.770141545E0,2.513988614E-1,-9.122186661E0,7.134938836E-1,9.153500117E0
4.772141278E0,2.513988614E-1,-9.191620827E0,7.158881426E-1,9.222884074E0
4.774141011E0,2.442160249E-1,-9.239506721E0,7.206767201E-1,9.270787499E0
4.776140811E0,2.442160249E-1,-9.265843391E0,7.278595567E-1,9.297595106E0
4.778140544E0,2.394274771E-1,-9.340065956E0,7.589851022E-1,9.373911455E0
4.780140277E0,2.490045726E-1,-9.411893845E0,7.781392932E-1,9.447287959E0
4.782140010E0,2.370332032E-1,-9.450202942E0,7.829278708E-1,9.485541441E0
4.784139743E0,2.322446555E-1,-9.507665634E0,7.613793612E-1,9.540929825E0
4.786139476E0,2.274561077E-1,-9.565128326E0,7.494080067E-1,9.597136476E0
4.788139209E0,2.298503816E-1,-9.591464996E0,7.494080067E-1,9.623442437E0
4.790138942E0,2.298503816E-1,-9.660899162E0,7.518022656E-1,9.692832943E0
4.792138742E0,2.394274771E-1,-9.718361855E0,7.781392932E-1,9.752403981E0
4.794138475E0,2.370332032E-1,-9.790189743E0,7.829278708E-1,9.824305370E0
4.796138208E0,2.370332032E-1,-9.816526413E0,7.901107073E-1,9.851124326E0
4.798137941E0,2.394274771E-1,-9.885960579E0,8.044763207E-1,9.921528322E0
4.800137674E0,2.394274771E-1,-9.941028595E0,8.092648983E-1,9.976787294E0
4.802137407E0,2.322446555E-1,-9.976943016E0,8.044763207E-1,1.001201836E1
4.804137140E0,2.346389294E-1,-1.005834866E1,8.260248303E-1,1.009493686E1
4.806136873E0,2.298503816E-1,-1.012059975E1,8.356019258E-1,1.015763757E1
4.808136673E0,2.298503816E-1,-1.014933109E1,8.379961848E-1,1.018646113E1
4.810136406E0,2.370332032E-1,-1.018763924E1,8.379961848E-1,1.022479416E1
4.812136139E0,2.250618339E-1,-1.025467873E1,8.212362528E-1,1.028997170E1
4.814135872E0,2.274561077E-1,-1.028580475E1,8.116591573E-1,1.032028615E1
4.816135605E0,2.442160249E-1,-1.034805584E1,8.044763207E-1,1.038215215E1
4.818135338E0,2.537931204E-1,-1.041270161E1,8.212362528E-1,1.044811919E1
4.820135071E0,2.418217510E-1,-1.044143200E1,8.308133483E-1,1.047722438E1
4.822134804E0,2.346389294E-1,-1.048931789E1,8.332076073E-1,1.052497412E1
4.824134604E0,2.442160249E-1,-1.054438591E1,8.427847624E-1,1.058083181E1
4.826134337E0,2.513988614E-1,-1.057072353E1,8.451790214E-1,1.060743725E1
4.828134070E0,2.466102988E-1,-1.063297462E1,8.523618579E-1,1.066993377E1
4.830133803E0,2.418217510E-1,-1.069043732E1,8.667274714E-1,1.072824050E1
4.832133536E0,2.346389294E-1,-1.075508213E1,8.499675393E-1,1.079116731E1
4.834133269E0,2.394274771E-1,-1.077902508E1,8.499675393E-1,1.081513532E1
4.836133002E0,2.322446555E-1,-1.083888245E1,8.667274714E-1,1.087596096E1
4.838132802E0,2.370332032E-1,-1.089634418E1,8.547561169E-1,1.093238809E1
4.840132602E0,2.466102988E-1,-1.092028713E1,8.523618579E-1,1.095627712E1
4.842132335E0,2.418217510E-1,-1.095859623E1,8.595446348E-1,1.099491364E1
4.844132068E0,2.418217510E-1,-1.101605797E1,8.595446348E-1,1.105218657E1
4.846131801E0,2.346389294E-1,-1.103760719E1,8.475732803E-1,1.107258815E1
4.848131534E0,2.394274771E-1,-1.109028053E1,8.571503758E-1,1.112593163E1
4.850131267E0,2.490045726E-1,-1.114056110E1,8.810931444E-1,1.117812283E1
4.852131000E0,2.370332032E-1,-1.116450310E1,8.906702399E-1,1.120248221E1
4.854130800E0,2.466102988E-1,-1.121717739E1,8.906702399E-1,1.125518453E1
4.856130600E0,2.466102988E-1,-1.129379463E1,8.810931444E-1,1.133079604E1
4.858130366E0,2.418217510E-1,-1.132491970E1,8.763045669E-1,1.136134647E1
4.860130132E0,2.418217510E-1,-1.138238239E1,8.643332124E-1,1.141771337E1
4.862129898E0,2.298503816E-1,-1.141590214E1,8.763045669E-1,1.145179298E1
4.864129664E0,2.322446555E-1,-1.144463348E1,8.715160489E-1,1.148011818E1
4.866129430E0,2.274561077E-1,-1.148533630E1,8.810931444E-1,1.152132854E1
4.868129196E0,2.322446555E-1,-1.152364445E1,8.739103079E-1,1.155906736E1
4.870129029E0,2.346389294E-1,-1.157631874E1,8.906702399E-1,1.161290250E1
4.872128795E0,2.394274771E-1,-1.159068394E1,9.002473354E-1,1.162805766E1
4.874128561E0,2.370332032E-1,-1.163617516E1,9.074301720E-1,1.167391051E1
4.876128327E0,2.418217510E-1,-1.166730118E1,9.241901040E-1,1.170634537E1
4.878128093E0,2.513988614E-1,-1.168406105E1,9.265843630E-1,1.172343988E1
4.880127859E0,2.418217510E-1,-1.171758080E1,9.146129489E-1,1.175570901E1
4.882127625E0,2.346389294E-1,-1.174870682E1,9.074301720E-1,1.178603397E1
4.884127391E0,2.418217510E-1,-1.176786041E1,9.002473354E-1,1.180472201E1
4.886127224E0,2.466102988E-1,-1.181095791E1,8.882759809E-1,1.184688050E1
4.888126990E0,2.513988614E-1,-1.183489990E1,8.882759809E-1,1.187085049E1
4.890126756E0,2.537931204E-1,-1.185166073E1,8.930644989E-1,1.188797027E1
4.892126522E0,2.681587934E-1,-1.187320900E1,9.002473354E-1,1.191030841E1
4.894126288E0,2.585816681E-1,-1.188278580E1,9.074301720E-1,1.192018843E1
4.896126054E0,2.585816681E-1,-1.189236259E1,9.026415944E-1,1.192937192E1
4.898125820E0,2.609759569E-1,-1.191870022E1,9.074301720E-1,1.195604252E1
4.900125620E0,2.729473412E-1,-1.194503689E1,9.194015265E-1,1.198347636E1
4.902125453E0,2.705530524E-1,-1.194982529E1,9.194015265E-1,1.198819513E1
4.904125219E0,2.657645047E-1,-1.197137451E1,9.265843630E-1,1.201012061E1
4.906124985E0,2.657645047E-1,-1.199292278E1,9.457385540E-1,1.203308976E1
4.908124751E0,2.705530524E-1,-1.200249958E1,9.241901040E-1,1.204106816E1
4.910124517E0,2.681587934E-1,-1.202644253E1,9.146129489E-1,1.206415127E1
4.912124283E0,2.825244367E-1,-1.204080772E1,9.122186899E-1,1.207861804E1
4.914124049E0,2.825244367E-1,-1.205996227E1,9.194015265E-1,1.209825645E1
4.916123815E0,2.801301479E-1,-1.207432747E1,9.217957854E-1,1.211270260E1
4.918123615E0,2.921015322E-1,-1.208151054E1,9.217957854E-1,1.212014554E1
4.920123348E0,2.849186957E-1,-1.209827042E1,9.265843630E-1,1.213704595E1
4.922123081E0,2.873129845E-1,-1.209587669E1,9.241901040E-1,1.213453374E1
4.924122814E0,2.897072434E-1,-1.211263657E1,9.289786220E-1,1.215166228E1
4.926122547E0,2.968900800E-1,-1.211981869E1,9.433442950E-1,1.216010062E1
4.928122280E0,2.944957912E-1,-1.212221336E1,9.385557175E-1,1.216205868E1
4.930122013E0,2.873129845E-1,-1.212700176E1,9.313728809E-1,1.216610767E1
4.932121813E0,2.753416002E-1,-1.213418484E1,9.289786220E-1,1.217280805E1
4.934121613E0,2.944957912E-1,-1.213657856E1,9.289786220E-1,1.217564241E1
4.936121346E0,3.040728867E-1,-1.213897324E1,9.265843630E-1,1.217808237E1
4.938121079E0,2.897072434E-1,-1.215333939E1,9.170072675E-1,1.219132851E1
4.940120812E0,3.112557232E-1,-1.216052151E1,9.146129489E-1,1.219883930E1
4.942120545E0,3.160442710E-1,-1.214855003E1,9.026415944E-1,1.218613613E1
4.944120278E0,3.064671755E-1,-1.214136791E1,9.122186899E-1,1.217944497E1
4.946120011E0,2.968900800E-1,-1.213897324E1,9.170072675E-1,1.217718019E1
4.948119811E0,3.040728867E-1,-1.213179016E1,9.122186899E-1,1.216983713E1
4.950119544E0,3.112557232E-1,-1.212700176E1,8.978530765E-1,1.216417659E1
4.952119277E0,3.040728867E-1,-1.212221336E1,9.002473354E-1,1.215939811E1
4.954119010E0,3.184385598E-1,-1.211503029E1,9.026415944E-1,1.215278256E1
4.956118743E0,3.160442710E-1,-1.210545349E1,9.074301720E-1,1.214352987E1
4.958118476E0,3.232271075E-1,-1.208629894E1,8.954587579E-1,1.212373475E1
4.960118176E0,3.256213665E-1,-1.207911682E1,8.978530765E-1,1.211681611E1
4.962117909E0,3.328042030E-1,-1.204559612E1,9.050358534E-1,1.208413152E1
4.964117709E0,3.328042030E-1,-1.203601933E1,9.002473354E-1,1.207422731E1
4.966117442E0,3.280156553E-1,-1.203362560E1,9.098244309E-1,1.207242809E1
4.968117175E0,3.280156553E-1,-1.202644253E1,8.834874034E-1,1.206331066E1
4.970116908E0,3.328042030E-1,-1.200249958E1,8.930644989E-1,1.204027903E1
4.972116641E0,3.208328187E-1,-1.199292278E1,9.026415944E-1,1.203112183E1
4.974116374E0,3.160442710E-1,-1.198334503E1,9.026415944E-1,1.202144767E1
4.976116107E0,3.184385598E-1,-1.196658516E1,9.146129489E-1,1.200571032E1
4.978115840E0,3.160442710E-1,-1.194503689E1,9.241901040E-1,1.198490374E1
4.980115640E0,3.040728867E-1,-1.191391182E1,9.170072675E-1,1.195301876E1
4.982115373E0,3.016786277E-1,-1.189954567E1,9.050358534E-1,1.193772537E1
4.984115106E0,3.040728867E-1,-1.189236259E1,8.978530765E-1,1.193008334E1
4.986114839E0,2.992843390E-1,-1.187081432E1,9.074301720E-1,1.190920792E1
4.988114572E0,3.064671755E-1,-1.183729458E1,8.954587579E-1,1.187507101E1
4.990114305E0,3.064671755E-1,-1.180856323E1,8.954587579E-1,1.184643128E1
4.992114038E0,2.992843390E-1,-1.179419804E1,8.906702399E-1,1.183156676E1
4.994113771E0,3.160442710E-1,-1.176307201E1,8.763045669E-1,1.179990071E1
4.996113571E0,3.256213665E-1,-1.174870682E1,8.882759809E-1,1.178673727E1
4.998113304E0,3.184385598E-1,-1.174152374E1,8.882759809E-1,1.177938102E1
5.000113037E0,3.040728867E-1,-1.169842625E1,8.954587579E-1,1.173658738E1
5.002112770E0,3.040728867E-1,-1.165772438E1,9.026415944E-1,1.169657043E1
5.004112503E0,2.944957912E-1,-1.164335823E1,8.954587579E-1,1.168145389E1
5.006112236E0,2.897072434E-1,-1.162659836E1,8.978530765E-1,1.166481289E1
5.008111969E0,2.944957912E-1,-1.159068394E1,8.763045669E-1,1.162749292E1
5.010111769E0,2.968900800E-1,-1.157631874E1,8.571503758E-1,1.161180460E1
5.012111569E0,2.849186957E-1,-1.152843285E1,8.715160489E-1,1.156483821E1
5.014111302E0,2.753416002E-1,-1.149012470E1,8.619389534E-1,1.152569813E1
5.016111035E0,2.825244367E-1,-1.146857643E1,8.643332124E-1,1.150457028E1
